source,target,time_chf_variablelabel,gissi_hf_variablelabel,time_chf_categorical,gissi_hf_categorical,time_chf_visits,gissi_hf_visits,,somop_id,tomop_id,scode,slabel,tcode,tlabel,category,mapping type,source_visit,target_visit,source_type,source_unit,source_data_type,target_type,target_unit,target_data_type,Expert 1,Expert 2
bb_at_v6,f5_carve,Betablocker use at visit6,Carvedilol at 6 month follow up,1=yes|0=no,2=No | 3=Yes,month 6,Visit5/6months,,21601665,1346823,atc:c07a,beta blocking agents,rxnorm:20352,carvedilol,drug_exposure,semantic match,follow-up 6 months,follow-up 6 months,binary_class_variable,,int,binary_class_variable,,int,1,1
bb_at_v6,f5_bisopro,Betablocker use at visit6,Bisoprolol at 6 month follow up,1=yes|0=no,2=No | 3=Yes,month 6,Visit5/6months,,21601665,1338005,atc:c07a,beta blocking agents,rxnorm:19484,bisoprolol,drug_exposure,semantic match,follow-up 6 months,follow-up 6 months,binary_class_variable,,int,binary_class_variable,,int,1,1
bb_at_v6,f5_meto,Betablocker use at visit6,Metoprolol at 6 month follow up,1=yes|0=no,2=No | 3=Yes,month 6,Visit5/6months,,21601665,1307046,atc:c07a,beta blocking agents,rxnorm:6918,metoprolol,drug_exposure,semantic match,follow-up 6 months,follow-up 6 months,binary_class_variable,,int,binary_class_variable,,int,1,1
bb_at_v6,f5_altrobb,Betablocker use at visit6,Other beta blocker at 6 month follow up,1=yes|0=no,2=No | 3=Yes,month 6,Visit5/6months,,21601665,21601665,atc:c07a,beta blocking agents,atc:c07a,beta blocking agents,drug_exposure,exact match,follow-up 6 months,follow-up 6 months,binary_class_variable,,int,binary_class_variable,,int,1,1
blace,capto,which ACE-inhibitor at baseline,Captopril at baseline,0=none | 1=Quinapril |2=Spirapril | 3=Benazapril | 4=Perindopril | 5=Fosinopril | 6=Trandolapril |7=Cilazapril | 8=Captopril | 9=Enalapril | 10=Ramipril |11=Lisinopril | 12=other,2=No | 3=Yes,month 0/ baseline,Visit1/baseline,,21601784,1340128,atc:c09aa,"""ace inhibitors, plain""",rxnorm:1998,captopril,drug_exposure,semantic match,baseline time,baseline time,multi_class_variable,,int,binary_class_variable,,int,1,1
blace,enala,which ACE-inhibitor at baseline,Enalapril at baseline,0=none | 1=Quinapril |2=Spirapril | 3=Benazapril | 4=Perindopril | 5=Fosinopril | 6=Trandolapril |7=Cilazapril | 8=Captopril | 9=Enalapril | 10=Ramipril |11=Lisinopril | 12=other,2=No | 3=Yes,month 0/ baseline,Visit1/baseline,,21601784,1341927,atc:c09aa,"""ace inhibitors, plain""",rxnorm:3827,enalapril,drug_exposure,semantic match,baseline time,baseline time,multi_class_variable,,int,binary_class_variable,,int,1,1
blace,desaltac,which ACE-inhibitor at baseline,Description other ACE-inhibitor at baseline,0=none | 1=Quinapril |2=Spirapril | 3=Benazapril | 4=Perindopril | 5=Fosinopril | 6=Trandolapril |7=Cilazapril | 8=Captopril | 9=Enalapril | 10=Ramipril |11=Lisinopril | 12=other,,month 0/ baseline,Visit1/baseline,,21601784,21601784,atc:c09aa,"""ace inhibitors, plain""",atc:c09aa,"""ace inhibitors, plain""",drug_exposure,exact match,baseline time,baseline time,multi_class_variable,,int,qualitative_variable,,str,1,1
blace,lisino,which ACE-inhibitor at baseline,Lisinopril at baseline,0=none | 1=Quinapril |2=Spirapril | 3=Benazapril | 4=Perindopril | 5=Fosinopril | 6=Trandolapril |7=Cilazapril | 8=Captopril | 9=Enalapril | 10=Ramipril |11=Lisinopril | 12=other,2=No | 3=Yes,month 0/ baseline,Visit1/baseline,,21601784,1308216,atc:c09aa,"""ace inhibitors, plain""",rxnorm:29046,lisonorpil,drug_exposure,semantic match,baseline time,baseline time,multi_class_variable,,int,binary_class_variable,,int,1,1
blace,ramip,which ACE-inhibitor at baseline,Ramipril at baseline,0=none | 1=Quinapril |2=Spirapril | 3=Benazapril | 4=Perindopril | 5=Fosinopril | 6=Trandolapril |7=Cilazapril | 8=Captopril | 9=Enalapril | 10=Ramipril |11=Lisinopril | 12=other,2=No | 3=Yes,month 0/ baseline,Visit1/baseline,,21601784,1334456,atc:c09aa,"""ace inhibitors, plain""",rxnorm:35296,ramipril,drug_exposure,semantic match,baseline time,baseline time,multi_class_variable,,int,binary_class_variable,,int,1,1
blace,trand,which ACE-inhibitor at baseline,Trandolapril at baseline,0=none | 1=Quinapril |2=Spirapril | 3=Benazapril | 4=Perindopril | 5=Fosinopril | 6=Trandolapril |7=Cilazapril | 8=Captopril | 9=Enalapril | 10=Ramipril |11=Lisinopril | 12=other,2=No | 3=Yes,month 0/ baseline,Visit1/baseline,,21601784,1342439,atc:c09aa,"""ace inhibitors, plain""",rxnorm:38454,trandolapril,drug_exposure,semantic match,baseline time,baseline time,multi_class_variable,,int,binary_class_variable,,int,1,1
blace,altace,which ACE-inhibitor at baseline,other ACE-inhibitor at baseline,0=none | 1=Quinapril |2=Spirapril | 3=Benazapril | 4=Perindopril | 5=Fosinopril | 6=Trandolapril |7=Cilazapril | 8=Captopril | 9=Enalapril | 10=Ramipril |11=Lisinopril | 12=other,2=No | 3=Yes,month 0/ baseline,Visit1/baseline,,21601784,21601784,atc:c09aa,"""ace inhibitors, plain""",atc:c09aa,"""ace inhibitors, plain""",drug_exposure,exact match,baseline time,baseline time,multi_class_variable,,int,binary_class_variable,,int,1,1
blbb,carve,Baseline which Betablocker,Carvedilol at baseline,0=none | 1=Bisoprolol | 2=Carvedilol |3=Metoprolol | 4=Atenolol |5=Nebivolol |6=Bucindolol | 9=other,2=No | 3=Yes,month 0/ baseline,Visit1/baseline,,21601665,1346823,atc:c07a,beta blocking agents,rxnorm:20352,carvedilol,drug_exposure,semantic match,baseline time,baseline time,multi_class_variable,,int,binary_class_variable,,int,1,1
blbb,bisopro,Baseline which Betablocker,Bisoprolol at baseline,0=none | 1=Bisoprolol | 2=Carvedilol |3=Metoprolol | 4=Atenolol |5=Nebivolol |6=Bucindolol | 9=other,2=No | 3=Yes,month 0/ baseline,Visit1/baseline,,21601665,1338005,atc:c07a,beta blocking agents,rxnorm:19484,bisoprolol,drug_exposure,semantic match,baseline time,baseline time,multi_class_variable,,int,binary_class_variable,,int,1,1
blbb,meto,Baseline which Betablocker,Metoprolol at baseline,0=none | 1=Bisoprolol | 2=Carvedilol |3=Metoprolol | 4=Atenolol |5=Nebivolol |6=Bucindolol | 9=other,2=No | 3=Yes,month 0/ baseline,Visit1/baseline,,21601665,1307046,atc:c07a,beta blocking agents,rxnorm:6918,metoprolol,drug_exposure,semantic match,baseline time,baseline time,multi_class_variable,,int,binary_class_variable,,int,1,1
blbb,ateno,Baseline which Betablocker,Atenolol at baseline,0=none | 1=Bisoprolol | 2=Carvedilol |3=Metoprolol | 4=Atenolol |5=Nebivolol |6=Bucindolol | 9=other,2=No | 3=Yes,month 0/ baseline,Visit1/baseline,,21601665,1314002,atc:c07a,beta blocking agents,rxnorm:1202,atenolol,drug_exposure,semantic match,baseline time,baseline time,multi_class_variable,,int,binary_class_variable,,int,1,1
blbb,desaltbb,Baseline which Betablocker,Description Other beta blocker at baseline,0=none | 1=Bisoprolol | 2=Carvedilol |3=Metoprolol | 4=Atenolol |5=Nebivolol |6=Bucindolol | 9=other,,month 0/ baseline,Visit1/baseline,,21601665,21601665,atc:c07a,beta blocking agents,atc:c07a,beta blocking agents,drug_exposure,exact match,baseline time,baseline time,multi_class_variable,,int,qualitative_variable,,str,1,1
blbb,altrobb,Baseline which Betablocker,Other beta blocker at baseline,0=none | 1=Bisoprolol | 2=Carvedilol |3=Metoprolol | 4=Atenolol |5=Nebivolol |6=Bucindolol | 9=other,2=No | 3=Yes,month 0/ baseline,Visit1/baseline,,21601665,21601665,atc:c07a,beta blocking agents,atc:c07a,beta blocking agents,drug_exposure,exact match,baseline time,baseline time,multi_class_variable,,int,binary_class_variable,,int,1,1
bldigoxin,digitale,Baseline Digoxin,Digitalis at baseline,1=yes|0=no,2=No | 3=Yes,month 0/ baseline,Visit1/baseline,,1326303,21601240,rxnorm:3407,digoxin,atc:c01aa,digitalis glycosides,drug_exposure,semantic match,baseline time,baseline time,binary_class_variable,,int,binary_class_variable,,int,1,1
blfuro,furosemi,Baseline Furosemide,Furosemide at baseline,1=yes|0=no,2=No | 3=Yes,month 0/ baseline,Visit1/baseline,,956874,956874,rxnorm:4603,furosemide,rxnorm:4603,furosemide,drug_exposure,exact match,baseline time,baseline time,binary_class_variable,,int,binary_class_variable,,int,1,1
blnitrat,nitrati,Baseline which Nitrate,Nitrates at baseline,0=none | 1=Nitroglycerin | 2=IS-di-nitrate | 3=IS-mono-nitrate | 4=PE-tetra-nitrate | 5=other,2=No | 3=Yes,month 0/ baseline,Visit1/baseline,,21600316,21600316,atc:c01da,organic nitrates,atc:c01da,organic nitrates,drug_exposure,exact match,baseline time,baseline time,multi_class_variable,,int,binary_class_variable,,int,1,1
blnitrat,desaltrd,Baseline which Nitrate,Description other vasodilator at baseline,0=none | 1=Nitroglycerin | 2=IS-di-nitrate | 3=IS-mono-nitrate | 4=PE-tetra-nitrate | 5=other,,month 0/ baseline,Visit1/baseline,,21600316,4158258,atc:c01da,organic nitrates,snomed:372787008,vasodilator,drug_exposure,semantic match,baseline time,baseline time,multi_class_variable,,int,qualitative_variable,,str,1,1
blspiro,spirono,Baseline which MRA (Mineralocorticoid receptor antagonist),Spironolactone at baseline,0=none | 1=Spironolactone | 2=Eplerenone,2=No | 3=Yes,month 0/ baseline,Visit1/baseline,,21601533,970250,atc:c03da,aldosterone antagonists,rxnorm:9997,spironolactone,drug_exposure,semantic match,baseline time,baseline time,multi_class_variable,,int,binary_class_variable,,int,1,1
blspiro,altdiu,Baseline which MRA (Mineralocorticoid receptor antagonist),Other diuretics at baseline,0=none | 1=Spironolactone | 2=Eplerenone,2=No | 3=Yes,month 0/ baseline,Visit1/baseline,,21601533,21601461,atc:c03da,aldosterone antagonists,atc:c03,diuretics,drug_exposure,semantic match,baseline time,baseline time,multi_class_variable,,int,binary_class_variable,,int,1,1
bnp3,v2_nt_probnp,NT pro-BNP at visit3,pro-brain natriuretic peptide at 3 month follow-up,,,month 3,Visit4/3months,,3029187,3029187,loinc:33762-6,natriuretic peptide.b prohormone n-terminal [mass/volume] in serum or plasma,loinc:33762-6,natriuretic peptide.b prohormone n-terminal [mass/volume] in serum or plasma,measurement,exact match,follow-up 3 months,follow-up 3 months,continuous_variable,picogram per milliliter,float,continuous_variable,picogram per milliliter,float,1,1
bpdiast,pad,Bloodpressure diastolic at baselinerecumbent position,Diastolic blood pressure (mmHg) at baseline,,,month 0/ baseline,Visit1/baseline,,3012888,3012888,loinc:8462-4,diastolic blood pressure,loinc:8462-4,diastolic blood pressure,measurement,exact match,baseline time,baseline time,continuous_variable,millimeter mercury column,int,continuous_variable,millimeter mercury column,float,1,1
bpdiast1,f3_pad,Blood pressure diastolic in recumbent position at Visit1,Diastolic blood pressure (mmHg) at 1 month follow-up,,,month 1,Visit3/1month,,3012888,3012888,loinc:8462-4,diastolic blood pressure,loinc:8462-4,diastolic blood pressure,measurement,exact match,follow-up 1 month,follow-up 1 month,continuous_variable,millimeter mercury column,int,continuous_variable,millimeter mercury column,float,1,1
bpdiast12,f6_pad,BP Blood pressure diastolic in recumbent position at Visit12,Diastolic blood pressure (mmHg) at 1 year follow up,,,month 12,Visit6/12months,,3012888,3012888,loinc:8462-4,diastolic blood pressure,loinc:8462-4,diastolic blood pressure,measurement,exact match,follow-up 1 year,follow-up 1 year,continuous_variable,millimeter mercury column,int,continuous_variable,millimeter mercury column,float,1,1
bpdiast18,f7_pad,BP diastolic in recumbent position at Visit18,Diastolic blood pressure (mmHg) at 18 month follow up,,,month 18,Visit7/18months,,3012888,3012888,loinc:8462-4,diastolic blood pressure,loinc:8462-4,diastolic blood pressure,measurement,exact match,follow-up 18 months,follow-up 18 months,continuous_variable,millimeter mercury column,int,continuous_variable,millimeter mercury column,float,1,1
bpdiast3,f4_pad,BP blood pressure diastolic in recumbent position at Visit3,Diastolic blood pressure (mmHg) at 3 month follow up,,,month 3,Visit4/3months,,3012888,3012888,loinc:8462-4,diastolic blood pressure,loinc:8462-4,diastolic blood pressure,measurement,exact match,follow-up 3 months,follow-up 3 months,continuous_variable,millimeter mercury column,int,continuous_variable,millimeter mercury column,float,1,1
bpdiast6,f5_pad,BP blood pressure diastolic in recumbent position at Visit6,Diastolic blood pressure (mmHg) at 6 month follow up,,,month 6,Visit5/6months,,3012888,3012888,loinc:8462-4,diastolic blood pressure,loinc:8462-4,diastolic blood pressure,measurement,exact match,follow-up 6 months,follow-up 6 months,continuous_variable,millimeter mercury column,int,continuous_variable,millimeter mercury column,float,1,1
bpdiaststand1,f3_pad,BP blooed pressure diastolic standing at Visit1,Diastolic blood pressure (mmHg) at 1 month follow-up,,,month 1,Visit3/1month,,3012888,3012888,loinc:8462-4,diastolic blood pressure,loinc:8462-4,diastolic blood pressure,measurement,exact match,follow-up 1 month,follow-up 1 month,continuous_variable,millimeter mercury column,int,continuous_variable,millimeter mercury column,float,1,1
bpdiaststand12,f6_pad,BP Blood pressure diast standing at Visit12,Diastolic blood pressure (mmHg) at 1 year follow up,,,month 12,Visit6/12months,,3012888,3012888,loinc:8462-4,diastolic blood pressure,loinc:8462-4,diastolic blood pressure,measurement,exact match,follow-up 1 year,follow-up 1 year,continuous_variable,millimeter mercury column,int,continuous_variable,millimeter mercury column,float,1,1
bpdiaststand18,f7_pad,BP diast standing at Visit18,Diastolic blood pressure (mmHg) at 18 month follow up,,,month 18,Visit7/18months,,3012888,3012888,loinc:8462-4,diastolic blood pressure,loinc:8462-4,diastolic blood pressure,measurement,exact match,follow-up 18 months,follow-up 18 months,continuous_variable,millimeter mercury column,int,continuous_variable,millimeter mercury column,float,1,1
bpdiaststand3,f4_pad,BP blood pressure diast standing at Visit3,Diastolic blood pressure (mmHg) at 3 month follow up,,,month 3,Visit4/3months,,3012888,3012888,loinc:8462-4,diastolic blood pressure,loinc:8462-4,diastolic blood pressure,measurement,exact match,follow-up 3 months,follow-up 3 months,continuous_variable,millimeter mercury column,int,continuous_variable,millimeter mercury column,float,1,1
bpdiaststand6,f5_pad,BP blood pressure diast standing at Visit6,Diastolic blood pressure (mmHg) at 6 month follow up,,,month 6,Visit5/6months,,3012888,3012888,loinc:8462-4,diastolic blood pressure,loinc:8462-4,diastolic blood pressure,measurement,exact match,follow-up 6 months,follow-up 6 months,continuous_variable,millimeter mercury column,int,continuous_variable,millimeter mercury column,float,1,1
bpdiaststanding,pad,Bloodpressure diastolic standing at basline,Diastolic blood pressure (mmHg) at baseline,,,month 0/ baseline,Visit1/baseline,,3012888,3012888,loinc:8462-4,diastolic blood pressure,loinc:8462-4,diastolic blood pressure,measurement,exact match,baseline time,baseline time,continuous_variable,millimeter mercury column,int,continuous_variable,millimeter mercury column,float,1,1
bpsyst,pas,Bloodpressure systolic at baselinerecumbent position,Systolic blood pressure (mmHg) at baseline,,,month 0/ baseline,Visit1/baseline,,3004249,3004249,loinc:8480-6,systolic blood pressure,loinc:8480-6,systolic blood pressure,measurement,exact match,baseline time,baseline time,continuous_variable,millimeter mercury column,int,continuous_variable,millimeter mercury column,float,1,1
bpsyst1,f3_pas,Blood pressure systolic in recumbent position at Visit1,Systolic blood pressure (mmHg) at 1 month follow-up,,,month 1,Visit3/1month,,3004249,3004249,loinc:8480-6,systolic blood pressure,loinc:8480-6,systolic blood pressure,measurement,exact match,follow-up 1 month,follow-up 1 month,continuous_variable,millimeter mercury column,int,continuous_variable,millimeter mercury column,float,1,1
bpsyst12,f6_pas,BP blood pressure systolic in recumbent position at Visit12,Systolic blood pressure (mmHg) at 1 year follow up,,,month 12,Visit6/12months,,3004249,3004249,loinc:8480-6,systolic blood pressure,loinc:8480-6,systolic blood pressure,measurement,exact match,follow-up 1 year,follow-up 1 year,continuous_variable,millimeter mercury column,int,continuous_variable,millimeter mercury column,float,1,1
bpsyst18,f7_pas,BP systolic in recumbent position at Visit18,Systolic blood pressure (mmHg) at 18 month follow up,,,month 18,Visit7/18months,,3004249,3004249,loinc:8480-6,systolic blood pressure,loinc:8480-6,systolic blood pressure,measurement,exact match,follow-up 18 months,follow-up 18 months,continuous_variable,millimeter mercury column,int,continuous_variable,millimeter mercury column,float,1,1
bpsyst3,f4_pas,BP blood pressure systolic in recumbent position at Visit3,Systolic blood pressure (mmHg) at 3 month follow up,,,month 3,Visit4/3months,,3004249,3004249,loinc:8480-6,systolic blood pressure,loinc:8480-6,systolic blood pressure,measurement,exact match,follow-up 3 months,follow-up 3 months,continuous_variable,millimeter mercury column,int,continuous_variable,millimeter mercury column,float,1,1
bpsyst6,f5_pas,BP blood pressure systolic in recumbent position at Visit6,Systolic blood pressure (mmHg) at 6 month follow up,,,month 6,Visit5/6months,,3004249,3004249,loinc:8480-6,systolic blood pressure,loinc:8480-6,systolic blood pressure,measurement,exact match,follow-up 6 months,follow-up 6 months,continuous_variable,millimeter mercury column,int,continuous_variable,millimeter mercury column,float,1,1
bpsyststand1,f3_pas,Blood pressure systolic standing at Visit1,Systolic blood pressure (mmHg) at 1 month follow-up,,,month 1,Visit3/1month,,3004249,3004249,loinc:8480-6,systolic blood pressure,loinc:8480-6,systolic blood pressure,measurement,exact match,follow-up 1 month,follow-up 1 month,continuous_variable,millimeter mercury column,int,continuous_variable,millimeter mercury column,float,1,1
bpsyststand12,f6_pas,BP Blood pressure syst standing at Visit12,Systolic blood pressure (mmHg) at 1 year follow up,,,month 12,Visit6/12months,,3004249,3004249,loinc:8480-6,systolic blood pressure,loinc:8480-6,systolic blood pressure,measurement,exact match,follow-up 1 year,follow-up 1 year,continuous_variable,millimeter mercury column,int,continuous_variable,millimeter mercury column,float,1,1
bpsyststand18,f7_pas,BP syst standing at Visit18,Systolic blood pressure (mmHg) at 18 month follow up,,,month 18,Visit7/18months,,3004249,3004249,loinc:8480-6,systolic blood pressure,loinc:8480-6,systolic blood pressure,measurement,exact match,follow-up 18 months,follow-up 18 months,continuous_variable,millimeter mercury column,int,continuous_variable,millimeter mercury column,float,1,1
bpsyststand3,f4_pas,BP blood pressure syst standing at Visit3,Systolic blood pressure (mmHg) at 3 month follow up,,,month 3,Visit4/3months,,3004249,3004249,loinc:8480-6,systolic blood pressure,loinc:8480-6,systolic blood pressure,measurement,exact match,follow-up 3 months,follow-up 3 months,continuous_variable,millimeter mercury column,int,continuous_variable,millimeter mercury column,float,1,1
