source,target,somop_id,tomop_id,scode,slabel,tcode,category,Harmonization Status
rasdose_v3,f4_daltace,21601782,21601784,atc:c09,agents acting on the renin-angiotensin system,atc:c09aa,drug_exposure,approximate match
rasdose_v12,f6_desaltac,21601782,21601784,atc:c09,agents acting on the renin-angiotensin system,atc:c09aa,drug_exposure,approximate match
rasdose_v12,f6_daltace,21601782,21601784,atc:c09,agents acting on the renin-angiotensin system,atc:c09aa,drug_exposure,approximate match
rasdose_v12,f6_altace,21601782,21601784,atc:c09,agents acting on the renin-angiotensin system,atc:c09aa,drug_exposure,approximate match
ras_at_v12,f6_desaltac,21601782,21601784,atc:c09,agents acting on the renin-angiotensin system,atc:c09aa,drug_exposure,approximate match
ras_at_v12,f6_daltace,21601782,21601784,atc:c09,agents acting on the renin-angiotensin system,atc:c09aa,drug_exposure,approximate match
ras_at_v12,f6_altace,21601782,21601784,atc:c09,agents acting on the renin-angiotensin system,atc:c09aa,drug_exposure,approximate match
rasdose_v18,f7_daltace,21601782,21601784,atc:c09,agents acting on the renin-angiotensin system,atc:c09aa,drug_exposure,approximate match
rasdose_v18,f7_altace,21601782,21601784,atc:c09,agents acting on the renin-angiotensin system,atc:c09aa,drug_exposure,approximate match
rasdose_v18,f7_desaltac,21601782,21601784,atc:c09,agents acting on the renin-angiotensin system,atc:c09aa,drug_exposure,approximate match
ras_at_v18,f7_daltace,21601782,21601784,atc:c09,agents acting on the renin-angiotensin system,atc:c09aa,drug_exposure,approximate match
ras_at_v18,f7_altace,21601782,21601784,atc:c09,agents acting on the renin-angiotensin system,atc:c09aa,drug_exposure,approximate match
ras_at_v18,f7_desaltac,21601782,21601784,atc:c09,agents acting on the renin-angiotensin system,atc:c09aa,drug_exposure,approximate match
rasdose_v6,f5_desaltac,21601782,21601784,atc:c09,agents acting on the renin-angiotensin system,atc:c09aa,drug_exposure,approximate match
rasdose_v6,f5_daltace,21601782,21601784,atc:c09,agents acting on the renin-angiotensin system,atc:c09aa,drug_exposure,approximate match
rasdose_v6,f5_altace,21601782,21601784,atc:c09,agents acting on the renin-angiotensin system,atc:c09aa,drug_exposure,approximate match
ras_at_v1,f3_daltace,21601782,21601784,atc:c09,agents acting on the renin-angiotensin system,atc:c09aa,drug_exposure,approximate match
ras_at_v1,f3_altace,21601782,21601784,atc:c09,agents acting on the renin-angiotensin system,atc:c09aa,drug_exposure,approximate match
ras_at_v1,f3_desaltac,21601782,21601784,atc:c09,agents acting on the renin-angiotensin system,atc:c09aa,drug_exposure,approximate match
ras_at_bl,altace,21601782,21601784,atc:c09,agents acting on the renin-angiotensin system,atc:c09aa,drug_exposure,approximate match
ras_at_bl,daltace,21601782,21601784,atc:c09,agents acting on the renin-angiotensin system,atc:c09aa,drug_exposure,approximate match
ras_at_bl,desaltac,21601782,21601784,atc:c09,agents acting on the renin-angiotensin system,atc:c09aa,drug_exposure,approximate match
rasdose_bl,enala,21601782,1341927,atc:c09,agents acting on the renin-angiotensin system,rxnorm:3827,drug_exposure,approximate match
rasdose_bl,denala,21601782,1341927,atc:c09,agents acting on the renin-angiotensin system,rxnorm:3827,drug_exposure,approximate match
rasdose_v1,f3_denala,21601782,1341927,atc:c09,agents acting on the renin-angiotensin system,rxnorm:3827,drug_exposure,approximate match
rasdose_v1,f3_enala,21601782,1341927,atc:c09,agents acting on the renin-angiotensin system,rxnorm:3827,drug_exposure,approximate match
ras_at_v6,f5_enala,21601782,1341927,atc:c09,agents acting on the renin-angiotensin system,rxnorm:3827,drug_exposure,approximate match
ras_at_v6,f5_denala,21601782,1341927,atc:c09,agents acting on the renin-angiotensin system,rxnorm:3827,drug_exposure,approximate match
ras_at_v3,f4_enala,21601782,1341927,atc:c09,agents acting on the renin-angiotensin system,rxnorm:3827,drug_exposure,approximate match
ras_at_v3,f4_denala,21601782,1341927,atc:c09,agents acting on the renin-angiotensin system,rxnorm:3827,drug_exposure,approximate match
rasdose_v3,f4_enala,21601782,1341927,atc:c09,agents acting on the renin-angiotensin system,rxnorm:3827,drug_exposure,approximate match
rasdose_v3,f4_denala,21601782,1341927,atc:c09,agents acting on the renin-angiotensin system,rxnorm:3827,drug_exposure,approximate match
rasdose_v12,f6_enala,21601782,1341927,atc:c09,agents acting on the renin-angiotensin system,rxnorm:3827,drug_exposure,approximate match
rasdose_v12,f6_denala,21601782,1341927,atc:c09,agents acting on the renin-angiotensin system,rxnorm:3827,drug_exposure,approximate match
ras_at_v12,f6_enala,21601782,1341927,atc:c09,agents acting on the renin-angiotensin system,rxnorm:3827,drug_exposure,approximate match
ras_at_v12,f6_denala,21601782,1341927,atc:c09,agents acting on the renin-angiotensin system,rxnorm:3827,drug_exposure,approximate match
rasdose_v18,f7_enala,21601782,1341927,atc:c09,agents acting on the renin-angiotensin system,rxnorm:3827,drug_exposure,approximate match
rasdose_v18,f7_denala,21601782,1341927,atc:c09,agents acting on the renin-angiotensin system,rxnorm:3827,drug_exposure,approximate match
ras_at_v18,f7_enala,21601782,1341927,atc:c09,agents acting on the renin-angiotensin system,rxnorm:3827,drug_exposure,approximate match
ras_at_v18,f7_denala,21601782,1341927,atc:c09,agents acting on the renin-angiotensin system,rxnorm:3827,drug_exposure,approximate match
rasdose_v6,f5_enala,21601782,1341927,atc:c09,agents acting on the renin-angiotensin system,rxnorm:3827,drug_exposure,approximate match
rasdose_v6,f5_denala,21601782,1341927,atc:c09,agents acting on the renin-angiotensin system,rxnorm:3827,drug_exposure,approximate match
ras_at_v1,f3_denala,21601782,1341927,atc:c09,agents acting on the renin-angiotensin system,rxnorm:3827,drug_exposure,approximate match
ras_at_v1,f3_enala,21601782,1341927,atc:c09,agents acting on the renin-angiotensin system,rxnorm:3827,drug_exposure,approximate match
ras_at_bl,enala,21601782,1341927,atc:c09,agents acting on the renin-angiotensin system,rxnorm:3827,drug_exposure,approximate match
ras_at_bl,denala,21601782,1341927,atc:c09,agents acting on the renin-angiotensin system,rxnorm:3827,drug_exposure,approximate match
rasdose_bl,lisino,21601782,1308216,atc:c09,agents acting on the renin-angiotensin system,rxnorm:29046,drug_exposure,approximate match
rasdose_bl,dlisino,21601782,1308216,atc:c09,agents acting on the renin-angiotensin system,rxnorm:29046,drug_exposure,approximate match
rasdose_v1,f3_lisino,21601782,1308216,atc:c09,agents acting on the renin-angiotensin system,rxnorm:29046,drug_exposure,approximate match
rasdose_v1,f3_dlisino,21601782,1308216,atc:c09,agents acting on the renin-angiotensin system,rxnorm:29046,drug_exposure,approximate match
ras_at_v6,f5_lisino,21601782,1308216,atc:c09,agents acting on the renin-angiotensin system,rxnorm:29046,drug_exposure,approximate match
ras_at_v6,f5_dlisino,21601782,1308216,atc:c09,agents acting on the renin-angiotensin system,rxnorm:29046,drug_exposure,approximate match
ras_at_v3,f4_dlisino,21601782,1308216,atc:c09,agents acting on the renin-angiotensin system,rxnorm:29046,drug_exposure,approximate match
ras_at_v3,f4_lisino,21601782,1308216,atc:c09,agents acting on the renin-angiotensin system,rxnorm:29046,drug_exposure,approximate match
rasdose_v3,f4_dlisino,21601782,1308216,atc:c09,agents acting on the renin-angiotensin system,rxnorm:29046,drug_exposure,approximate match
rasdose_v3,f4_lisino,21601782,1308216,atc:c09,agents acting on the renin-angiotensin system,rxnorm:29046,drug_exposure,approximate match
rasdose_v12,f6_lisino,21601782,1308216,atc:c09,agents acting on the renin-angiotensin system,rxnorm:29046,drug_exposure,approximate match
rasdose_v12,f6_dlisino,21601782,1308216,atc:c09,agents acting on the renin-angiotensin system,rxnorm:29046,drug_exposure,approximate match
ras_at_v12,f6_lisino,21601782,1308216,atc:c09,agents acting on the renin-angiotensin system,rxnorm:29046,drug_exposure,approximate match
ras_at_v12,f6_dlisino,21601782,1308216,atc:c09,agents acting on the renin-angiotensin system,rxnorm:29046,drug_exposure,approximate match
rasdose_v18,f7_lisino,21601782,1308216,atc:c09,agents acting on the renin-angiotensin system,rxnorm:29046,drug_exposure,approximate match
rasdose_v18,f7_dlisino,21601782,1308216,atc:c09,agents acting on the renin-angiotensin system,rxnorm:29046,drug_exposure,approximate match
ras_at_v18,f7_lisino,21601782,1308216,atc:c09,agents acting on the renin-angiotensin system,rxnorm:29046,drug_exposure,approximate match
ras_at_v18,f7_dlisino,21601782,1308216,atc:c09,agents acting on the renin-angiotensin system,rxnorm:29046,drug_exposure,approximate match
rasdose_v6,f5_lisino,21601782,1308216,atc:c09,agents acting on the renin-angiotensin system,rxnorm:29046,drug_exposure,approximate match
rasdose_v6,f5_dlisino,21601782,1308216,atc:c09,agents acting on the renin-angiotensin system,rxnorm:29046,drug_exposure,approximate match
ras_at_v1,f3_lisino,21601782,1308216,atc:c09,agents acting on the renin-angiotensin system,rxnorm:29046,drug_exposure,approximate match
ras_at_v1,f3_dlisino,21601782,1308216,atc:c09,agents acting on the renin-angiotensin system,rxnorm:29046,drug_exposure,approximate match
ras_at_bl,lisino,21601782,1308216,atc:c09,agents acting on the renin-angiotensin system,rxnorm:29046,drug_exposure,approximate match
ras_at_bl,dlisino,21601782,1308216,atc:c09,agents acting on the renin-angiotensin system,rxnorm:29046,drug_exposure,approximate match
rasdose_bl,ramip,21601782,1334456,atc:c09,agents acting on the renin-angiotensin system,rxnorm:35296,drug_exposure,approximate match
rasdose_bl,dramip,21601782,1334456,atc:c09,agents acting on the renin-angiotensin system,rxnorm:35296,drug_exposure,approximate match
rasdose_v1,f3_ramip,21601782,1334456,atc:c09,agents acting on the renin-angiotensin system,rxnorm:35296,drug_exposure,approximate match
rasdose_v1,f3_dramip,21601782,1334456,atc:c09,agents acting on the renin-angiotensin system,rxnorm:35296,drug_exposure,approximate match
ras_at_v6,f5_ramip,21601782,1334456,atc:c09,agents acting on the renin-angiotensin system,rxnorm:35296,drug_exposure,approximate match
ras_at_v6,f5_dramip,21601782,1334456,atc:c09,agents acting on the renin-angiotensin system,rxnorm:35296,drug_exposure,approximate match
ras_at_v3,f4_ramip,21601782,1334456,atc:c09,agents acting on the renin-angiotensin system,rxnorm:35296,drug_exposure,approximate match
ras_at_v3,f4_dramip,21601782,1334456,atc:c09,agents acting on the renin-angiotensin system,rxnorm:35296,drug_exposure,approximate match
rasdose_v3,f4_ramip,21601782,1334456,atc:c09,agents acting on the renin-angiotensin system,rxnorm:35296,drug_exposure,approximate match
rasdose_v3,f4_dramip,21601782,1334456,atc:c09,agents acting on the renin-angiotensin system,rxnorm:35296,drug_exposure,approximate match
rasdose_v12,f6_ramip,21601782,1334456,atc:c09,agents acting on the renin-angiotensin system,rxnorm:35296,drug_exposure,approximate match
rasdose_v12,f6_dramip,21601782,1334456,atc:c09,agents acting on the renin-angiotensin system,rxnorm:35296,drug_exposure,approximate match
ras_at_v12,f6_ramip,21601782,1334456,atc:c09,agents acting on the renin-angiotensin system,rxnorm:35296,drug_exposure,approximate match
ras_at_v12,f6_dramip,21601782,1334456,atc:c09,agents acting on the renin-angiotensin system,rxnorm:35296,drug_exposure,approximate match
rasdose_v18,f7_ramip,21601782,1334456,atc:c09,agents acting on the renin-angiotensin system,rxnorm:35296,drug_exposure,approximate match
rasdose_v18,f7_dramip,21601782,1334456,atc:c09,agents acting on the renin-angiotensin system,rxnorm:35296,drug_exposure,approximate match
ras_at_v18,f7_ramip,21601782,1334456,atc:c09,agents acting on the renin-angiotensin system,rxnorm:35296,drug_exposure,approximate match
ras_at_v18,f7_dramip,21601782,1334456,atc:c09,agents acting on the renin-angiotensin system,rxnorm:35296,drug_exposure,approximate match
rasdose_v6,f5_ramip,21601782,1334456,atc:c09,agents acting on the renin-angiotensin system,rxnorm:35296,drug_exposure,approximate match
rasdose_v6,f5_dramip,21601782,1334456,atc:c09,agents acting on the renin-angiotensin system,rxnorm:35296,drug_exposure,approximate match
ras_at_v1,f3_ramip,21601782,1334456,atc:c09,agents acting on the renin-angiotensin system,rxnorm:35296,drug_exposure,approximate match
ras_at_v1,f3_dramip,21601782,1334456,atc:c09,agents acting on the renin-angiotensin system,rxnorm:35296,drug_exposure,approximate match
ras_at_bl,ramip,21601782,1334456,atc:c09,agents acting on the renin-angiotensin system,rxnorm:35296,drug_exposure,approximate match
ras_at_bl,dramip,21601782,1334456,atc:c09,agents acting on the renin-angiotensin system,rxnorm:35296,drug_exposure,approximate match
rasdose_bl,sartani,21601782,21601823,atc:c09,agents acting on the renin-angiotensin system,atc:c09ca,drug_exposure,approximate match
rasdose_v1,f3_sartani,21601782,21601823,atc:c09,agents acting on the renin-angiotensin system,atc:c09ca,drug_exposure,approximate match
ras_at_v6,f5_sartani,21601782,21601823,atc:c09,agents acting on the renin-angiotensin system,atc:c09ca,drug_exposure,approximate match
ras_at_v3,f4_sartani,21601782,21601823,atc:c09,agents acting on the renin-angiotensin system,atc:c09ca,drug_exposure,approximate match
rasdose_v3,f4_sartani,21601782,21601823,atc:c09,agents acting on the renin-angiotensin system,atc:c09ca,drug_exposure,approximate match
rasdose_v12,f6_sartani,21601782,21601823,atc:c09,agents acting on the renin-angiotensin system,atc:c09ca,drug_exposure,approximate match
ras_at_v12,f6_sartani,21601782,21601823,atc:c09,agents acting on the renin-angiotensin system,atc:c09ca,drug_exposure,approximate match
rasdose_v18,f7_sartani,21601782,21601823,atc:c09,agents acting on the renin-angiotensin system,atc:c09ca,drug_exposure,approximate match
ras_at_v18,f7_sartani,21601782,21601823,atc:c09,agents acting on the renin-angiotensin system,atc:c09ca,drug_exposure,approximate match
rasdose_v6,f5_sartani,21601782,21601823,atc:c09,agents acting on the renin-angiotensin system,atc:c09ca,drug_exposure,approximate match
ras_at_v1,f3_sartani,21601782,21601823,atc:c09,agents acting on the renin-angiotensin system,atc:c09ca,drug_exposure,approximate match
ras_at_bl,sartani,21601782,21601823,atc:c09,agents acting on the renin-angiotensin system,atc:c09ca,drug_exposure,approximate match
bb_at_v3,f4_ateno,21601665,1314002,atc:c07a,beta blocking agents,rxnorm:1202,drug_exposure,approximate match
bb_at_v3,f4_dateno,21601665,1314002,atc:c07a,beta blocking agents,rxnorm:1202,drug_exposure,approximate match
bbadjbl,dateno,21601665,1314002,atc:c07a,beta blocking agents,rxnorm:1202,drug_exposure,approximate match
bbadjbl,ateno,21601665,1314002,atc:c07a,beta blocking agents,rxnorm:1202,drug_exposure,approximate match
v1bb,f3_dateno,21601665,1314002,atc:c07a,beta blocking agents,rxnorm:1202,drug_exposure,approximate match
v1bb,f3_ateno,21601665,1314002,atc:c07a,beta blocking agents,rxnorm:1202,drug_exposure,approximate match
v6bb,f5_dateno,21601665,1314002,atc:c07a,beta blocking agents,rxnorm:1202,drug_exposure,approximate match
v6bb,f5_ateno,21601665,1314002,atc:c07a,beta blocking agents,rxnorm:1202,drug_exposure,approximate match
bbadj1,f3_dateno,21601665,1314002,atc:c07a,beta blocking agents,rxnorm:1202,drug_exposure,approximate match
bbadj1,f3_ateno,21601665,1314002,atc:c07a,beta blocking agents,rxnorm:1202,drug_exposure,approximate match
bb_at_v12,f6_dateno,21601665,1314002,atc:c07a,beta blocking agents,rxnorm:1202,drug_exposure,approximate match
bb_at_v12,f6_ateno,21601665,1314002,atc:c07a,beta blocking agents,rxnorm:1202,drug_exposure,approximate match
bbadj12,f6_dateno,21601665,1314002,atc:c07a,beta blocking agents,rxnorm:1202,drug_exposure,approximate match
bbadj12,f6_ateno,21601665,1314002,atc:c07a,beta blocking agents,rxnorm:1202,drug_exposure,approximate match
dosebbv1,f3_dateno,21601665,1314002,atc:c07a,beta blocking agents,rxnorm:1202,drug_exposure,approximate match
dosebbv1,f3_ateno,21601665,1314002,atc:c07a,beta blocking agents,rxnorm:1202,drug_exposure,approximate match
bb_at_bl,dateno,21601665,1314002,atc:c07a,beta blocking agents,rxnorm:1202,drug_exposure,approximate match
bb_at_bl,ateno,21601665,1314002,atc:c07a,beta blocking agents,rxnorm:1202,drug_exposure,approximate match
blbb,dateno,21601665,1314002,atc:c07a,beta blocking agents,rxnorm:1202,drug_exposure,approximate match
blbb,ateno,21601665,1314002,atc:c07a,beta blocking agents,rxnorm:1202,drug_exposure,approximate match
v3bb,f4_ateno,21601665,1314002,atc:c07a,beta blocking agents,rxnorm:1202,drug_exposure,approximate match
v3bb,f4_dateno,21601665,1314002,atc:c07a,beta blocking agents,rxnorm:1202,drug_exposure,approximate match
v18bb,f7_ateno,21601665,1314002,atc:c07a,beta blocking agents,rxnorm:1202,drug_exposure,approximate match
v18bb,f7_dateno,21601665,1314002,atc:c07a,beta blocking agents,rxnorm:1202,drug_exposure,approximate match
bbadj3,f4_ateno,21601665,1314002,atc:c07a,beta blocking agents,rxnorm:1202,drug_exposure,approximate match
bbadj3,f4_dateno,21601665,1314002,atc:c07a,beta blocking agents,rxnorm:1202,drug_exposure,approximate match
dosebbv18,f7_ateno,21601665,1314002,atc:c07a,beta blocking agents,rxnorm:1202,drug_exposure,approximate match
dosebbv18,f7_dateno,21601665,1314002,atc:c07a,beta blocking agents,rxnorm:1202,drug_exposure,approximate match
bb_at_v18,f7_ateno,21601665,1314002,atc:c07a,beta blocking agents,rxnorm:1202,drug_exposure,approximate match
bb_at_v18,f7_dateno,21601665,1314002,atc:c07a,beta blocking agents,rxnorm:1202,drug_exposure,approximate match
dosebbbl,dateno,21601665,1314002,atc:c07a,beta blocking agents,rxnorm:1202,drug_exposure,approximate match
dosebbbl,ateno,21601665,1314002,atc:c07a,beta blocking agents,rxnorm:1202,drug_exposure,approximate match
dosebbv3,f4_ateno,21601665,1314002,atc:c07a,beta blocking agents,rxnorm:1202,drug_exposure,approximate match
dosebbv3,f4_dateno,21601665,1314002,atc:c07a,beta blocking agents,rxnorm:1202,drug_exposure,approximate match
bbadj6,f5_dateno,21601665,1314002,atc:c07a,beta blocking agents,rxnorm:1202,drug_exposure,approximate match
bbadj6,f5_ateno,21601665,1314002,atc:c07a,beta blocking agents,rxnorm:1202,drug_exposure,approximate match
dosebbv12,f6_dateno,21601665,1314002,atc:c07a,beta blocking agents,rxnorm:1202,drug_exposure,approximate match
dosebbv12,f6_ateno,21601665,1314002,atc:c07a,beta blocking agents,rxnorm:1202,drug_exposure,approximate match
bb_at_v6,f5_dateno,21601665,1314002,atc:c07a,beta blocking agents,rxnorm:1202,drug_exposure,approximate match
bb_at_v6,f5_ateno,21601665,1314002,atc:c07a,beta blocking agents,rxnorm:1202,drug_exposure,approximate match
v12bb,f6_dateno,21601665,1314002,atc:c07a,beta blocking agents,rxnorm:1202,drug_exposure,approximate match
v12bb,f6_ateno,21601665,1314002,atc:c07a,beta blocking agents,rxnorm:1202,drug_exposure,approximate match
bb_at_v1,f3_dateno,21601665,1314002,atc:c07a,beta blocking agents,rxnorm:1202,drug_exposure,approximate match
bb_at_v1,f3_ateno,21601665,1314002,atc:c07a,beta blocking agents,rxnorm:1202,drug_exposure,approximate match
dosebbv6,f5_dateno,21601665,1314002,atc:c07a,beta blocking agents,rxnorm:1202,drug_exposure,approximate match
dosebbv6,f5_ateno,21601665,1314002,atc:c07a,beta blocking agents,rxnorm:1202,drug_exposure,approximate match
bb_at_v3,f4_dbisopro,21601665,1338005,atc:c07a,beta blocking agents,rxnorm:19484,drug_exposure,approximate match
bb_at_v3,f4_bisopro,21601665,1338005,atc:c07a,beta blocking agents,rxnorm:19484,drug_exposure,approximate match
bbadjbl,bisopro,21601665,1338005,atc:c07a,beta blocking agents,rxnorm:19484,drug_exposure,approximate match
bbadjbl,dbisopro,21601665,1338005,atc:c07a,beta blocking agents,rxnorm:19484,drug_exposure,approximate match
v1bb,f3_bisopro,21601665,1338005,atc:c07a,beta blocking agents,rxnorm:19484,drug_exposure,approximate match
v1bb,f3_dbisopro,21601665,1338005,atc:c07a,beta blocking agents,rxnorm:19484,drug_exposure,approximate match
v6bb,f5_bisopro,21601665,1338005,atc:c07a,beta blocking agents,rxnorm:19484,drug_exposure,approximate match
v6bb,f5_dbisopro,21601665,1338005,atc:c07a,beta blocking agents,rxnorm:19484,drug_exposure,approximate match
bbadj1,f3_bisopro,21601665,1338005,atc:c07a,beta blocking agents,rxnorm:19484,drug_exposure,approximate match
bbadj1,f3_dbisopro,21601665,1338005,atc:c07a,beta blocking agents,rxnorm:19484,drug_exposure,approximate match
bb_at_v12,f6_bisopro,21601665,1338005,atc:c07a,beta blocking agents,rxnorm:19484,drug_exposure,approximate match
bb_at_v12,f6_dbisopro,21601665,1338005,atc:c07a,beta blocking agents,rxnorm:19484,drug_exposure,approximate match
bbadj12,f6_bisopro,21601665,1338005,atc:c07a,beta blocking agents,rxnorm:19484,drug_exposure,approximate match
bbadj12,f6_dbisopro,21601665,1338005,atc:c07a,beta blocking agents,rxnorm:19484,drug_exposure,approximate match
dosebbv1,f3_bisopro,21601665,1338005,atc:c07a,beta blocking agents,rxnorm:19484,drug_exposure,approximate match
dosebbv1,f3_dbisopro,21601665,1338005,atc:c07a,beta blocking agents,rxnorm:19484,drug_exposure,approximate match
bb_at_bl,bisopro,21601665,1338005,atc:c07a,beta blocking agents,rxnorm:19484,drug_exposure,approximate match
bb_at_bl,dbisopro,21601665,1338005,atc:c07a,beta blocking agents,rxnorm:19484,drug_exposure,approximate match
blbb,bisopro,21601665,1338005,atc:c07a,beta blocking agents,rxnorm:19484,drug_exposure,approximate match
blbb,dbisopro,21601665,1338005,atc:c07a,beta blocking agents,rxnorm:19484,drug_exposure,approximate match
v3bb,f4_dbisopro,21601665,1338005,atc:c07a,beta blocking agents,rxnorm:19484,drug_exposure,approximate match
v3bb,f4_bisopro,21601665,1338005,atc:c07a,beta blocking agents,rxnorm:19484,drug_exposure,approximate match
v18bb,f7_dbisopro,21601665,1338005,atc:c07a,beta blocking agents,rxnorm:19484,drug_exposure,approximate match
v18bb,f7_bisopro,21601665,1338005,atc:c07a,beta blocking agents,rxnorm:19484,drug_exposure,approximate match
bbadj3,f4_dbisopro,21601665,1338005,atc:c07a,beta blocking agents,rxnorm:19484,drug_exposure,approximate match
bbadj3,f4_bisopro,21601665,1338005,atc:c07a,beta blocking agents,rxnorm:19484,drug_exposure,approximate match
dosebbv18,f7_dbisopro,21601665,1338005,atc:c07a,beta blocking agents,rxnorm:19484,drug_exposure,approximate match
dosebbv18,f7_bisopro,21601665,1338005,atc:c07a,beta blocking agents,rxnorm:19484,drug_exposure,approximate match
bb_at_v18,f7_dbisopro,21601665,1338005,atc:c07a,beta blocking agents,rxnorm:19484,drug_exposure,approximate match
bb_at_v18,f7_bisopro,21601665,1338005,atc:c07a,beta blocking agents,rxnorm:19484,drug_exposure,approximate match
dosebbbl,bisopro,21601665,1338005,atc:c07a,beta blocking agents,rxnorm:19484,drug_exposure,approximate match
dosebbbl,dbisopro,21601665,1338005,atc:c07a,beta blocking agents,rxnorm:19484,drug_exposure,approximate match
dosebbv3,f4_dbisopro,21601665,1338005,atc:c07a,beta blocking agents,rxnorm:19484,drug_exposure,approximate match
dosebbv3,f4_bisopro,21601665,1338005,atc:c07a,beta blocking agents,rxnorm:19484,drug_exposure,approximate match
bbadj6,f5_bisopro,21601665,1338005,atc:c07a,beta blocking agents,rxnorm:19484,drug_exposure,approximate match
bbadj6,f5_dbisopro,21601665,1338005,atc:c07a,beta blocking agents,rxnorm:19484,drug_exposure,approximate match
dosebbv12,f6_bisopro,21601665,1338005,atc:c07a,beta blocking agents,rxnorm:19484,drug_exposure,approximate match
dosebbv12,f6_dbisopro,21601665,1338005,atc:c07a,beta blocking agents,rxnorm:19484,drug_exposure,approximate match
bb_at_v6,f5_bisopro,21601665,1338005,atc:c07a,beta blocking agents,rxnorm:19484,drug_exposure,approximate match
bb_at_v6,f5_dbisopro,21601665,1338005,atc:c07a,beta blocking agents,rxnorm:19484,drug_exposure,approximate match
v12bb,f6_bisopro,21601665,1338005,atc:c07a,beta blocking agents,rxnorm:19484,drug_exposure,approximate match
v12bb,f6_dbisopro,21601665,1338005,atc:c07a,beta blocking agents,rxnorm:19484,drug_exposure,approximate match
bb_at_v1,f3_bisopro,21601665,1338005,atc:c07a,beta blocking agents,rxnorm:19484,drug_exposure,approximate match
bb_at_v1,f3_dbisopro,21601665,1338005,atc:c07a,beta blocking agents,rxnorm:19484,drug_exposure,approximate match
dosebbv6,f5_bisopro,21601665,1338005,atc:c07a,beta blocking agents,rxnorm:19484,drug_exposure,approximate match
dosebbv6,f5_dbisopro,21601665,1338005,atc:c07a,beta blocking agents,rxnorm:19484,drug_exposure,approximate match
bb_at_v3,f4_meto,21601665,1307046,atc:c07a,beta blocking agents,rxnorm:6918,drug_exposure,approximate match
bb_at_v3,f4_dmeto,21601665,1307046,atc:c07a,beta blocking agents,rxnorm:6918,drug_exposure,approximate match
bbadjbl,dmeto,21601665,1307046,atc:c07a,beta blocking agents,rxnorm:6918,drug_exposure,approximate match
bbadjbl,meto,21601665,1307046,atc:c07a,beta blocking agents,rxnorm:6918,drug_exposure,approximate match
v1bb,f3_meto,21601665,1307046,atc:c07a,beta blocking agents,rxnorm:6918,drug_exposure,approximate match
v1bb,f3_dmeto,21601665,1307046,atc:c07a,beta blocking agents,rxnorm:6918,drug_exposure,approximate match
v6bb,f5_meto,21601665,1307046,atc:c07a,beta blocking agents,rxnorm:6918,drug_exposure,approximate match
v6bb,f5_dmeto,21601665,1307046,atc:c07a,beta blocking agents,rxnorm:6918,drug_exposure,approximate match
bbadj1,f3_meto,21601665,1307046,atc:c07a,beta blocking agents,rxnorm:6918,drug_exposure,approximate match
bbadj1,f3_dmeto,21601665,1307046,atc:c07a,beta blocking agents,rxnorm:6918,drug_exposure,approximate match
bb_at_v12,f6_dmeto,21601665,1307046,atc:c07a,beta blocking agents,rxnorm:6918,drug_exposure,approximate match
bb_at_v12,f6_meto,21601665,1307046,atc:c07a,beta blocking agents,rxnorm:6918,drug_exposure,approximate match
bbadj12,f6_dmeto,21601665,1307046,atc:c07a,beta blocking agents,rxnorm:6918,drug_exposure,approximate match
bbadj12,f6_meto,21601665,1307046,atc:c07a,beta blocking agents,rxnorm:6918,drug_exposure,approximate match
dosebbv1,f3_meto,21601665,1307046,atc:c07a,beta blocking agents,rxnorm:6918,drug_exposure,approximate match
dosebbv1,f3_dmeto,21601665,1307046,atc:c07a,beta blocking agents,rxnorm:6918,drug_exposure,approximate match
bb_at_bl,dmeto,21601665,1307046,atc:c07a,beta blocking agents,rxnorm:6918,drug_exposure,approximate match
bb_at_bl,meto,21601665,1307046,atc:c07a,beta blocking agents,rxnorm:6918,drug_exposure,approximate match
blbb,dmeto,21601665,1307046,atc:c07a,beta blocking agents,rxnorm:6918,drug_exposure,approximate match
blbb,meto,21601665,1307046,atc:c07a,beta blocking agents,rxnorm:6918,drug_exposure,approximate match
v3bb,f4_meto,21601665,1307046,atc:c07a,beta blocking agents,rxnorm:6918,drug_exposure,approximate match
v3bb,f4_dmeto,21601665,1307046,atc:c07a,beta blocking agents,rxnorm:6918,drug_exposure,approximate match
v18bb,f7_dmeto,21601665,1307046,atc:c07a,beta blocking agents,rxnorm:6918,drug_exposure,approximate match
v18bb,f7_meto,21601665,1307046,atc:c07a,beta blocking agents,rxnorm:6918,drug_exposure,approximate match
bbadj3,f4_meto,21601665,1307046,atc:c07a,beta blocking agents,rxnorm:6918,drug_exposure,approximate match
bbadj3,f4_dmeto,21601665,1307046,atc:c07a,beta blocking agents,rxnorm:6918,drug_exposure,approximate match
dosebbv18,f7_dmeto,21601665,1307046,atc:c07a,beta blocking agents,rxnorm:6918,drug_exposure,approximate match
dosebbv18,f7_meto,21601665,1307046,atc:c07a,beta blocking agents,rxnorm:6918,drug_exposure,approximate match
bb_at_v18,f7_dmeto,21601665,1307046,atc:c07a,beta blocking agents,rxnorm:6918,drug_exposure,approximate match
bb_at_v18,f7_meto,21601665,1307046,atc:c07a,beta blocking agents,rxnorm:6918,drug_exposure,approximate match
